mean,std,max,non_zero_fraction,percentile_75,user_id
32.08328947368421,57.00742655046459,257.29,0.9047029702970296,62.192,1
31.71629824561404,57.078700817911965,257.29,0.9034653465346536,62.192,1
31.528859649122808,56.69974977233687,257.29,0.9047029702970296,62.0265,1
31.341394736842105,56.502351432565845,257.29,0.9047029702970296,62.0265,1
31.577798245614037,56.206675090340894,257.29,0.9071782178217822,61.2885,1
31.81421052631579,56.084436703620064,257.29,0.9071782178217822,61.3495,1
31.577798245614037,56.206675090340894,257.29,0.9071782178217822,61.2885,1
4.028499999999999,17.22071240149618,88.803,0.8675742574257426,0.0,10
3.639008771929825,16.796385210823335,88.803,0.8663366336633663,0.0,10
3.2495263157894736,15.247463008593147,88.803,0.8663366336633663,0.0,10
2.860035087719298,14.745798449997936,88.803,0.8650990099009901,0.0,10
3.286184210526316,14.337541449780476,79.074,0.8675742574257426,0.0,10
3.7123596491228072,15.46773030877207,72.747,0.8675742574257426,0.0,10
3.435701754385965,14.657338035934185,72.747,0.8675742574257426,0.0,10
3.159043859649123,14.417886890199629,72.747,0.8663366336633663,0.0,10
4.18423947368421,14.541732630973824,70.701,0.875,0.0,10
5.209414035087719,16.836976608731955,74.087,0.875,0.0,10
4.906659649122808,15.967102481957424,74.087,0.875,0.0,10
4.603905263157895,15.726139760604331,74.087,0.8737623762376238,0.0,10
4.579335087719299,15.136029379976154,74.087,0.875,0.0,10
4.554782456140352,14.88140621484982,74.087,0.875,0.0,10
4.595659649122808,15.007476889644863,74.087,0.875,0.0,10
4.636535087719299,15.258391746067376,74.087,0.875,0.0,10
4.5417271929824565,14.884831466980216,74.087,0.875,0.0,10
4.446900877192983,14.5387806764273,74.087,0.875,0.0,10
4.662210526315789,14.73137980291009,74.087,0.8762376237623762,0.0,10
4.8775192982456135,15.270660480032896,74.087,0.8762376237623762,0.0,10
4.64439649122807,14.720124487593612,74.087,0.8762376237623762,0.0,10
4.411282456140351,14.579503548409887,74.087,0.875,0.0,10
4.46660701754386,14.344155921469184,74.087,0.8762376237623762,0.0,10
4.521931578947368,14.340832827886988,74.087,0.8762376237623762,0.0,10
5.831791228070176,17.600409857423855,74.087,0.8762376237623762,0.0,10
7.14172105263158,22.05903833299904,100.07,0.8762376237623762,0.0,10
6.487168421052632,19.94291534075576,87.801,0.8762376237623762,0.0,10
5.832668421052631,18.09031193611856,75.536,0.8762376237623762,0.0,10
5.491633333333334,16.92734773393126,74.087,0.8762376237623762,0.0,10
5.150559649122807,15.913382800319605,74.087,0.8762376237623762,0.0,10
4.847454385964912,14.9864556885536,74.087,0.8762376237623762,0.0,10
4.544340350877193,14.727492488838683,74.087,0.875,0.0,10
4.841221052631578,14.958345205277915,74.087,0.8762376237623762,0.0,10
5.138089473684211,15.832171505510168,74.087,0.8762376237623762,0.0,10
5.121422807017544,15.82730325725129,74.087,0.8762376237623762,0.0,10
5.104738596491228,15.945251508282675,74.087,0.8762376237623762,0.0,10
5.777686842105262,20.807944498780717,132.29,0.8762376237623762,0.0,10
6.450543859649123,33.6100062263228,250.92,0.8663366336633663,0.0,10
6.074999999999999,32.95023280646132,250.92,0.8663366336633663,0.0,10
5.699456140350878,32.77130960009286,250.92,0.8650990099009901,0.0,10
5.323912280701755,32.085431760914055,250.92,0.8650990099009901,0.0,10
4.948368421052632,31.892737372354897,250.92,0.8638613861386139,0.0,10
4.572824561403509,31.17841834336257,250.92,0.8638613861386139,0.0,10
4.197280701754386,30.97089619504171,250.92,0.8626237623762376,0.0,10
3.2430701754385964,25.53794938189439,250.92,0.8626237623762376,0.0,10
2.288771929824561,23.511183561462783,250.92,0.8613861386138614,0.0,10
5.596473684210527,15.915233392348656,136.72,0.8861386138613861,0.0,10
8.904149122807018,19.99342469180228,78.236,0.8861386138613861,0.0,10
8.644166666666667,19.519694857398736,78.236,0.8861386138613861,0.0,10
8.384175438596492,19.43478356450201,78.236,0.8849009900990099,0.0,10
8.12419298245614,18.93989197195514,78.236,0.8849009900990099,0.0,10
7.864201754385965,18.84513366549676,78.236,0.8836633663366337,0.0,10
8.850868421052631,19.540129008601745,76.642,0.8873762376237624,0.0,10
9.837508771929825,21.65071944940661,75.047,0.8873762376237624,0.0,10
10.47792105263158,21.134850313462675,75.047,0.8923267326732673,0.0,10
11.118298245614032,21.917083084993543,75.047,0.8923267326732673,0.0,10
10.858342105263157,21.512929238524247,75.047,0.8923267326732673,0.0,10
10.59838596491228,21.46302211543353,75.047,0.8910891089108911,0.0,10
10.338429824561402,21.043673892695438,75.047,0.8910891089108911,0.0,10
10.078473684210524,20.98615505315899,75.047,0.8898514851485149,0.0,10
12.651622807017542,23.134177491356787,81.689,0.8960396039603961,14.22775,10
15.224719298245612,28.02861215091375,102.5,0.8960396039603961,15.01675,10
14.827543859649122,27.26201362495881,102.5,0.8960396039603961,15.01675,10
14.43036842105263,27.14402869299385,102.5,0.8948019801980198,7.5,10
14.03319298245614,26.339628018243143,102.5,0.8948019801980198,7.5,10
13.636017543859648,26.20534933196482,102.5,0.8935643564356436,0.0,10
14.037,25.77650560738273,102.5,0.8960396039603961,15.01675,10
14.438,26.456433946549588,102.5,0.8960396039603961,15.01675,10
15.40017543859649,28.207201948691377,102.5,0.8960396039603961,14.6605,10
16.362412280701754,30.61739052446559,128.24,0.8960396039603961,14.305,10
15.94907894736842,29.86558510029717,128.24,0.8960396039603961,14.305,10
15.535754385964912,29.756243086014862,128.24,0.8948019801980198,7.5,10
15.12242105263158,28.97021151797769,128.24,0.8948019801980198,7.5,10
14.70909649122807,28.8455296568688,128.24,0.8935643564356436,0.0,10
14.804377192982455,28.277118125053622,128.24,0.8960396039603961,14.194,10
14.89965,28.511062727070467,128.24,0.8960396039603961,8.413025,10
10.96292105263158,19.64500352659892,69.3,0.8985148514851485,17.713749999999997,10
7.0261578947368415,17.216390659417566,72.463,0.8824257425742574,0.0,10
6.796429824561404,16.774933981099686,72.463,0.8824257425742574,0.0,10
6.56669298245614,16.686087794278123,72.463,0.8811881188118812,0.0,10
6.912280701754386,16.99105875094402,72.463,0.8824257425742574,0.0,10
7.257868421052631,17.9762377345408,74.087,0.8824257425742574,0.0,10
7.691728070175438,17.268410964648247,72.463,0.8873762376237624,0.0,10
8.125578947368421,17.521554158294027,72.463,0.8873762376237624,0.0,10
8.67021754385965,17.613745404028055,72.463,0.8910891089108911,0.0,10
9.21488596491228,18.366116548080527,72.463,0.8910891089108911,0.0,10
9.011622807017543,18.07750823556468,72.463,0.8910891089108911,0.0,10
8.808350877192982,18.047120397361397,72.463,0.8898514851485149,0.0,10
8.968736842105262,18.06006689344261,72.463,0.8910891089108911,0.0,10
9.129103508771928,18.340480719811925,72.463,0.8910891089108911,0.0,10
9.660666666666668,18.48569346875169,68.051,0.8935643564356436,0.0,10
10.19222807017544,19.16411868180164,63.64,0.8935643564356436,0.0,10
10.696315789473685,19.97835053398269,68.882,0.8935643564356436,0.0,10
11.200412280701752,21.07975290942296,91.533,0.8935643564356436,0.0,10
10.95683333333333,20.72029455060936,91.533,0.8935643564356436,0.0,10
10.713263157894731,20.68411082456052,91.533,0.8923267326732673,0.0,10
11.040070175438595,20.80963625564793,91.533,0.8935643564356436,0.0,10
11.366868421052631,21.307624369151764,91.533,0.8935643564356436,0.0,10
11.040070175438595,20.80963625564793,91.533,0.8935643564356436,0.0,10
22.210964912280705,62.88966714458172,411.47,0.8836633663366337,0.0,100
21.550929824561408,62.72277936992936,411.47,0.8824257425742574,0.0,100
21.42981578947368,61.80857652885469,411.47,0.8836633663366337,0.0,100
21.30861403508772,61.48074913617505,411.47,0.8836633663366337,0.0,100
22.980622807017543,55.91150029079859,367.46,0.8948019801980198,14.691,100
24.65267543859649,52.5227751741192,323.45,0.8948019801980198,20.58225,100
24.788482456140358,52.485125385313495,319.41,0.8948019801980198,19.4985,100
24.92421052631579,52.48522136812877,315.36,0.8948019801980198,18.414,100
24.446780701754385,51.95995578468262,315.36,0.8948019801980198,18.414,100
23.969385964912284,51.93210950140233,315.36,0.8935643564356436,0.0,100
25.23487719298246,51.70242496840069,315.36,0.8985148514851485,42.82225,100
26.50037719298245,52.87382114443771,315.36,0.8985148514851485,47.424,100
27.70972807017544,51.98235006354503,305.67,0.9034653465346536,47.424,100
28.918973684210524,51.93233441708692,295.97,0.9034653465346536,59.20275,100
29.41405263157895,51.89814281804126,295.97,0.9047029702970296,59.20275,100
29.90913157894737,52.366253412736704,295.97,0.9047029702970296,64.82775,100
29.49774561403509,52.043137707644405,295.97,0.9047029702970296,59.20275,100
29.08635964912281,52.08971324927438,295.97,0.9034653465346536,59.20275,100
31.81156140350877,52.28886247576505,295.97,0.9096534653465348,65.21674999999999,100
34.53676315789473,55.17354942462513,295.97,0.9096534653465348,72.66825,100
35.01442105263158,54.1284992810896,295.97,0.9121287128712872,73.87225,100
35.49206140350877,54.19674100189314,295.97,0.9121287128712872,74.311,100
35.61227192982456,53.54174157488998,295.97,0.9133663366336634,74.311,100
35.73250877192982,53.32489355025418,295.97,0.9133663366336634,76.3325,100
35.31504385964912,53.04089397353079,295.97,0.9133663366336634,74.311,100
34.897578947368416,53.13062902090873,295.97,0.9121287128712872,74.311,100
35.574447368421055,52.97425908924756,295.97,0.9146039603960396,74.25525,100
36.25132456140351,53.57712623401424,295.97,0.9146039603960396,76.3325,100
36.201710526315786,53.50983638724567,295.97,0.9146039603960396,76.3325,100
36.15220175438597,53.45185826040016,295.97,0.9146039603960396,76.3325,100
36.97086842105264,53.36794695113345,295.97,0.917079207920792,77.0735,100
37.789421052631575,53.85441753318705,295.97,0.917079207920792,78.57075,100
37.36248245614036,53.57029364000799,295.97,0.917079207920792,77.11099999999999,100
36.935535087719295,53.67321626371647,295.97,0.915841584158416,77.11099999999999,100
37.70356140350877,53.67167367636171,295.97,0.917079207920792,77.2535,100
38.47178070175438,54.23808590152512,295.97,0.917079207920792,79.25825,100
38.421491228070174,53.955324157677886,295.97,0.917079207920792,79.25825,100
38.37129824561403,53.74241668208284,295.97,0.917079207920792,77.92,100
38.2745350877193,53.76137688366958,295.97,0.917079207920792,77.92,100
38.17769824561404,53.79870022772614,295.97,0.917079207920792,77.92,100
37.726189473684215,53.46532685475281,295.97,0.917079207920792,77.15,100
37.27471578947369,53.56547101573573,295.97,0.915841584158416,77.15,100
37.85430701754385,53.550439076082185,295.97,0.917079207920792,77.92,100
38.43373684210526,54.02917894892293,295.97,0.917079207920792,78.81475,100
38.27850877192982,53.81472261663375,295.97,0.917079207920792,78.81475,100
38.12337719298246,53.62049761058647,295.97,0.917079207920792,78.81475,100
38.05347368421053,53.627111581952605,295.97,0.917079207920792,78.81475,100
37.9835701754386,53.64915968974151,295.97,0.917079207920792,78.81475,100
37.55327192982456,53.35859266020434,295.97,0.917079207920792,77.92,100
37.12297368421053,53.46271772198399,295.97,0.915841584158416,77.92,100
38.022605263157885,53.50946449847542,295.97,0.917079207920792,78.694,100
38.92214912280702,54.08636963821184,295.97,0.917079207920792,79.468,100
38.83376315789474,54.03563228704022,295.97,0.917079207920792,79.468,100
38.74541228070176,53.9879441627204,295.97,0.917079207920792,79.468,100
38.76240350877194,54.029689535848384,295.97,0.917079207920792,79.468,100
38.77941228070176,54.09139462939012,295.97,0.917079207920792,79.468,100
38.334342105263154,53.77875701424284,295.97,0.917079207920792,78.819,100
37.88923684210527,53.88503560774396,295.97,0.915841584158416,78.819,100
38.155701754385966,53.72567936918223,295.97,0.917079207920792,78.819,100
38.42218421052632,53.97136218855228,295.97,0.917079207920792,79.468,100
38.8571403508772,54.14594149604753,295.97,0.917079207920792,79.468,100
39.29204385964913,54.4008017188435,295.97,0.917079207920792,79.468,100
39.23005263157895,54.28344536835473,295.97,0.917079207920792,79.283,100
39.16785964912281,54.17262629891337,295.97,0.917079207920792,79.48625000000001,100
38.71052631578947,53.837192075954285,295.97,0.917079207920792,78.191,100
38.25321052631579,53.94347753275616,295.97,0.915841584158416,78.191,100
41.49328947368421,58.90220302545352,352.8,0.917079207920792,85.91575,100
44.7334649122807,67.88429967780876,409.63,0.917079207920792,86.119,100
47.15163157894737,77.53441926012381,485.9,0.917079207920792,86.119,100
49.56972807017544,88.75247951867605,562.16,0.917079207920792,80.83475,100
48.16332456140351,85.6342143685691,562.16,0.917079207920792,80.83475,100
46.75692105263158,85.09061093595396,562.16,0.915841584158416,78.80075000000001,100
45.9638596491228,80.93702895963,562.16,0.917079207920792,78.6845,100
45.17097368421052,79.12792019764332,562.16,0.917079207920792,80.75725,100
43.83852631578948,74.62792890565227,562.16,0.917079207920792,80.65025,100
42.506350877192986,72.7910897967945,562.16,0.917079207920792,80.63149999999999,100
42.39204385964912,72.70662963811719,562.16,0.917079207920792,80.63149999999999,100
42.27764035087719,72.63254995178006,562.16,0.917079207920792,78.584,100
41.79519298245614,72.36088869715515,562.16,0.917079207920792,78.191,100
41.31272807017544,72.45535743877237,562.16,0.915841584158416,78.191,100
41.298631578947365,72.3054103362844,562.16,0.917079207920792,78.02175,100
41.284515789473694,72.39354346042705,562.16,0.917079207920792,78.02175,100
42.7464298245614,72.5246178998661,562.16,0.9183168316831684,78.191,100
44.20840350877193,74.54632540159164,562.16,0.9183168316831684,82.9705,100
44.53577192982456,74.77804507855586,562.16,0.9183168316831684,83.1305,100
44.863,75.11206128061598,562.16,0.9183168316831684,82.365,100
44.4031403508772,74.90173555935228,562.16,0.9183168316831684,78.61475,100
43.94326315789474,75.01289988897338,562.16,0.917079207920792,78.61475,100
43.92220175438596,74.69932501456422,562.16,0.9183168316831684,78.191,100
43.90105263157895,74.62202481590488,562.16,0.9183168316831684,78.191,100
43.90105263157895,74.62202481590488,562.16,0.9183168316831684,78.191,100
43.90105263157895,74.62202481590488,562.16,0.9183168316831684,78.191,100
44.36682456140351,74.77318040560364,562.16,0.9183168316831684,82.48474999999999,100
44.83251754385965,74.99041583850854,562.16,0.9183168316831684,84.11699999999999,100
44.49226315789474,74.90836459668309,562.16,0.9183168316831684,84.11699999999999,100
44.1520850877193,74.95247290524303,562.16,0.9183168316831684,84.11699999999999,100
44.18998245614035,74.91048536162833,562.16,0.9183168316831684,85.62,100
44.2278947368421,74.87478730288679,562.16,0.9183168316831684,86.63550000000001,100
44.18998245614035,74.91048536162833,562.16,0.9183168316831684,85.62,100
15.2955,35.805715711531924,127.26,0.8836633663366337,0.0,101
15.009096491228073,35.796251218409616,127.26,0.8824257425742574,0.0,101
15.41672807017544,35.93259420063276,127.26,0.8836633663366337,0.0,101
15.824359649122808,36.463452001430944,127.26,0.8836633663366337,0.0,101
29.526780701754387,82.20665886866898,522.76,0.8886138613861386,0.0,101
43.22892105263158,153.61112065898345,1045.5,0.8886138613861386,0.0,101
39.26824561403509,125.57770673951984,833.19,0.8910891089108911,0.0,101
35.30733333333333,98.95078005252388,620.88,0.8910891089108911,0.0,101
34.84578947368421,98.47796893690278,620.88,0.8910891089108911,0.0,101
34.38422807017544,98.22755664921608,620.88,0.8910891089108911,0.0,101
33.68110526315789,96.0506673758785,620.88,0.8935643564356436,0.0,101
32.97795087719298,95.63013050331156,620.88,0.8935643564356436,0.0,101
32.637587719298246,91.83726084541928,620.88,0.8948019801980198,17.29425,101
32.297342105263155,88.34089732032272,620.88,0.8948019801980198,30.30525,101
32.28916666666667,88.34318714490033,620.88,0.8948019801980198,29.54475,101
32.28100877192983,88.34570980037836,620.88,0.8948019801980198,28.785000000000004,101
32.263552631578946,88.3400881407167,620.88,0.8948019801980198,28.785000000000004,101
32.246105263157894,88.33490871991204,620.88,0.8948019801980198,28.785000000000004,101
32.18121929824561,86.95549936674288,620.88,0.8948019801980198,28.836,101
32.11633333333333,85.68392673329448,620.88,0.8948019801980198,28.887750000000004,101
31.946482456140355,84.71180199271924,620.88,0.8948019801980198,29.6445,101
31.776780701754387,83.78284975630613,620.88,0.8948019801980198,30.4005,101
31.4395701754386,83.60146280667215,620.88,0.8948019801980198,28.2585,101
31.102175438596493,83.4399006113966,620.88,0.8948019801980198,26.1165,101
31.03707894736842,83.38959528878492,620.88,0.8948019801980198,25.371,101
30.971973684210525,83.34163027817537,620.88,0.8948019801980198,24.62475,101
31.10118421052632,83.32433816294734,620.88,0.8948019801980198,28.896750000000004,101
31.230254385964912,83.32439867475755,620.88,0.8948019801980198,33.16875,101
30.595798245614034,81.7536991186234,620.88,0.8948019801980198,30.13425,101
29.9615701754386,80.25612614810373,620.88,0.8948019801980198,25.94775,101
29.9421403508772,80.24861700678866,620.88,0.8948019801980198,25.67475,101
29.922675438596496,80.24121366081764,620.88,0.8948019801980198,25.401000000000003,101
29.99832456140351,79.74272074355122,620.88,0.8948019801980198,26.47725,101
30.0740701754386,79.34322073206144,620.88,0.8948019801980198,26.47725,101
29.896140350877197,79.21532026623878,620.88,0.8948019801980198,25.914,101
29.718192982456134,79.12711114860373,620.88,0.8948019801980198,25.35,101
30.33254385964912,79.34316940696475,620.88,0.8948019801980198,38.08875,101
30.94691228070176,79.79183051885548,620.88,0.8948019801980198,38.08875,101
31.114570175438597,78.24698570619606,620.88,0.8985148514851485,48.827,101
31.28224561403509,77.40037116345131,620.88,0.8985148514851485,53.4135,101
31.393815789473685,77.44679653373306,620.88,0.8985148514851485,53.8715,101
31.50538596491228,77.50851556373634,620.88,0.8985148514851485,53.773,101
31.961684210526315,77.2370926165919,620.88,0.8997524752475248,54.664,101
32.4178947368421,77.20757391917192,620.88,0.8997524752475248,54.664,101
32.342140350877195,77.17922264373769,620.88,0.8997524752475248,54.664,101
32.2663947368421,77.15348793492244,620.88,0.8997524752475248,54.664,101
31.893833333333333,74.53221117417488,586.43,0.8997524752475248,54.664,101
31.52122807017544,71.98669903727914,551.98,0.8997524752475248,54.664,101
31.497403508771928,71.97337243137545,551.98,0.8997524752475248,54.664,101
31.4735701754386,71.96145933638691,551.98,0.8997524752475248,54.664,101
31.696842105263155,72.17359720258294,551.98,0.8997524752475248,54.46875,101
31.920219298245613,72.43712900869468,551.98,0.8997524752475248,54.46875,101
32.003,72.45971330271398,551.98,0.8997524752475248,54.5015,101
32.08577192982455,72.4869812886211,551.98,0.8997524752475248,54.664,101
32.00800877192982,72.21768853167713,551.98,0.8997524752475248,54.664,101
31.93025438596491,71.95766165382895,551.98,0.8997524752475248,54.664,101
31.594078947368416,71.5305932311662,551.98,0.8997524752475248,54.27725,101
31.258078947368418,71.12275184485527,551.98,0.8997524752475248,54.276,101
31.061508771929823,71.0583627872494,551.98,0.8997524752475248,51.88175,101
30.864912280701752,71.03219684912943,551.98,0.8997524752475248,51.2015,101
30.77125438596491,70.93355815935858,551.98,0.8997524752475248,51.47975,101
30.67764035087719,70.87763069152868,551.98,0.8997524752475248,51.809,101
30.680605263157894,70.88111357292844,551.98,0.8997524752475248,52.82575,101
30.68356140350877,70.88486901450945,551.98,0.8997524752475248,53.8425,101
30.535508771929827,69.14674176843178,529.57,0.8997524752475248,54.664,101
30.387482456140347,67.47571054650945,507.16,0.8997524752475248,54.664,101
30.112789473684213,67.40699652473963,507.16,0.8997524752475248,54.664,101
29.838096491228068,67.4658348255428,507.16,0.8985148514851485,54.664,101
30.576122807017544,67.09723875886719,494.99,0.8997524752475248,54.664,101
31.31406140350877,68.22469442993601,482.82,0.8985148514851485,54.664,101
33.47842105263158,72.93095661183061,499.9,0.8985148514851485,54.666250000000005,101
35.6425701754386,80.053130581245,516.99,0.8985148514851485,54.666250000000005,101
35.50306140350877,79.62054576533403,516.99,0.8985148514851485,54.666250000000005,101
35.36364912280702,79.19797439987931,516.99,0.8985148514851485,54.666250000000005,101
35.078201754385965,78.62801188087784,516.99,0.8985148514851485,54.666250000000005,101
34.792824561403506,78.09330913769209,516.99,0.8985148514851485,54.664,101
34.154456140350874,77.0131778330786,516.99,0.8985148514851485,54.664,101
33.516122807017545,76.464071526962,516.99,0.8985148514851485,54.664,101
32.35067543859649,72.82908112452334,516.99,0.8997524752475248,54.664,101
31.184885964912283,71.5119853351856,516.99,0.8997524752475248,54.64975,101
31.073043859649125,71.46284216877166,516.99,0.8997524752475248,53.60075,101
30.961210526315785,71.4233104048967,516.99,0.8997524752475248,52.931,101
30.957307017543854,71.3991172127731,516.99,0.8997524752475248,53.03525,101
30.953236842105262,71.3758486350743,516.99,0.8997524752475248,53.1395,101
30.87650877192982,71.08295383791344,516.99,0.8997524752475248,53.58575,101
30.7995701754386,70.81554613993175,516.99,0.8997524752475248,54.58525,101
30.77843859649123,70.81095175408396,516.99,0.8997524752475248,54.49,101
30.75733333333333,70.80692013624048,516.99,0.8997524752475248,54.3955,101
30.848105263157898,70.82444385262103,516.99,0.8997524752475248,54.3955,101
30.93889473684211,70.84632846918775,516.99,0.8997524752475248,54.3955,101
30.82247368421053,70.80669124325668,516.99,0.8997524752475248,53.5025,101
30.706061403508773,70.78193593404619,516.99,0.8997524752475248,53.5025,101
30.798333333333336,70.7966521180687,516.99,0.8997524752475248,53.5025,101
30.89061403508772,70.8183323217997,516.99,0.8997524752475248,53.65425,101
32.79815789473684,73.73980633575752,529.85,0.8997524752475248,54.405,101
34.70550877192983,78.66813808654904,542.72,0.8997524752475248,54.405,101
35.50416666666666,80.72020194034802,555.51,0.8997524752475248,54.405,101
36.30250877192982,83.00161873197558,568.3,0.8997524752475248,54.405,101
35.50416666666666,80.72020194034802,555.51,0.8997524752475248,54.405,101
13.391868421052632,29.66435128350238,104.0,0.8849009900990099,0.0,102
